year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2013,"Southwest Region PUMA, MS","79500US2801600",47179.0,177634.0,47179.0,2232.0,177634.0,535.0
2013,"Hidalgo County (North & West) PUMA","79500US4806807",47169.0,103000.0,47169.0,3022.0,103000.0,2916.0
2013,"Toa Baja & Dorado Municipios PUMA","79500US7200502",47145.0,126118.0,47145.0,2198.0,126118.0,142.0
2013,"San Juan Municipio (Este) PUMA","79500US7200805",47067.0,101238.0,47067.0,2575.0,101238.0,2915.0
2015,"Northwest Louisiana PUMA, LA","79500US2200300",46788.0,169855.0,46788.0,2118.0,169855.0,754.0
2015,"Philadelphia City (Southwest) PUMA, PA","79500US4203210",46753.0,138736.0,46753.0,2880.0,138736.0,3330.0
2014,"Cleveland City (Central) PUMA","79500US3900906",46714.0,119236.0,46714.0,1766.0,119236.0,2025.0
2014,"Toa Baja & Dorado Municipios PUMA","79500US7200502",46513.0,124826.0,46513.0,1977.0,124826.0,124.0
2015,"Memphis City (Central Riverside) PUMA, TN","79500US4703201",46491.0,132560.0,46491.0,2503.0,132560.0,2230.0
2013,"Indio, Coachella, Blythe & La Quinta (East) Cities PUMA, CA","79500US0606501",46371.0,171408.0,46371.0,2395.0,171408.0,2049.0
2015,"Indio, Coachella, Blythe & La Quinta (East) Cities PUMA, CA","79500US0606501",46313.0,178171.0,46313.0,2487.0,178171.0,1975.0
2014,"Philadelphia City (Southwest) PUMA, PA","79500US4203210",46293.0,139726.0,46293.0,2880.0,139726.0,3204.0
2015,"Toa Baja & Dorado Municipios PUMA","79500US7200502",46232.0,123071.0,46232.0,1912.0,123071.0,144.0
2015,"East New York & Starrett City PUMA, NY","79500US3604008",46181.0,153302.0,46181.0,2208.0,153302.0,2353.0
2014,"Stockton City (South) PUMA, CA","79500US0607702",46156.0,148993.0,46156.0,2643.0,148993.0,2101.0
2014,"Syracuse City PUMA, NY","79500US3600701",46060.0,131280.0,46060.0,1678.0,131280.0,913.0
2014,"Northwest Louisiana PUMA, LA","79500US2200300",46003.0,170082.0,46003.0,2082.0,170082.0,760.0
2013,"Toa Alta & Vega Alta Municipios PUMA","79500US7200503",45965.0,113507.0,45965.0,2503.0,113507.0,352.0
2013,"District of Columbia (East) PUMA, DC","79500US1100104",45937.0,138026.0,45937.0,2699.0,138026.0,1845.0
2015,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA","79500US1304600",45922.0,115976.0,45922.0,2805.0,115976.0,2638.0
2014,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA","79500US1304600",45761.0,113206.0,45761.0,2527.0,113206.0,2791.0
2013,"Milwaukee City (Central) PUMA","79500US5541003",45729.0,100651.0,45729.0,2029.0,100651.0,1981.0
2015,"Walton, Washington, Holmes & Bay Counties PUMA, FL","79500US1200500",45665.0,269350.0,45665.0,2473.0,269350.0,633.0
2013,"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA","79500US1304600",45654.0,114447.0,45654.0,2703.0,114447.0,2866.0
2014,"District of Columbia (East) PUMA, DC","79500US1100104",45609.0,141306.0,45609.0,2615.0,141306.0,2268.0
2013,"Syracuse City PUMA, NY","79500US3600701",45605.0,131752.0,45605.0,1491.0,131752.0,709.0
2015,"Syracuse City PUMA, NY","79500US3600701",45568.0,130954.0,45568.0,1529.0,130954.0,704.0
2013,"Cleveland City (Central) PUMA","79500US3900906",45483.0,116653.0,45483.0,2184.0,116653.0,1982.0
2015,"NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA","79500US3604007",45448.0,123522.0,45448.0,2399.0,123522.0,2544.0
2015,"Tampa City (Central) PUMA, FL","79500US1205701",45439.0,144561.0,45439.0,2264.0,144561.0,2342.0
2014,"LA City (East Central/Hollywood) PUMA, CA","79500US0603732",45432.0,178218.0,45432.0,2241.0,178218.0,2781.0
2014,"Philadelphia City (North) PUMA, PA","79500US4203204",45426.0,172591.0,45426.0,3129.0,172591.0,3567.0
2013,"Philadelphia City (North) PUMA, PA","79500US4203204",45393.0,169431.0,45393.0,2704.0,169431.0,3137.0
2014,"NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA","79500US3604007",45369.0,121996.0,45369.0,2675.0,121996.0,2349.0
2015,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA, SC","79500US4501300",45336.0,188880.0,45336.0,2115.0,188880.0,783.0
2015,"Montgomery City & Pike Road Town (North) PUMA, AL","79500US0102000",45288.0,189852.0,45288.0,2513.0,189852.0,1179.0
2014,"St. Louis City (North) PUMA, MO","79500US2901901",45107.0,124784.0,45107.0,1959.0,124784.0,1976.0
2014,"Tampa City (Central) PUMA, FL","79500US1205701",45089.0,143016.0,45089.0,2443.0,143016.0,2147.0
2015,"Buffalo City (East) PUMA, NY","79500US3601205",44984.0,138385.0,44984.0,2013.0,138385.0,1774.0
2015,"Stockton City (South) PUMA, CA","79500US0607702",44922.0,149632.0,44922.0,2587.0,149632.0,2234.0
2014,"Gainesville City (Central) PUMA, FL","79500US1200101",44921.0,130325.0,44921.0,2311.0,130325.0,1796.0
2015,"Knoxville City PUMA, TN","79500US4701603",44893.0,169619.0,44893.0,2152.0,169619.0,1410.0
2015,"Bedford-Stuyvesant PUMA, NY","79500US3604003",44892.0,138748.0,44892.0,2405.0,138748.0,2974.0
2015,"Gainesville City (Central) PUMA, FL","79500US1200101",44823.0,131461.0,44823.0,2220.0,131461.0,1547.0
2015,"Brighton Park, New City, Bridgeport & McKinley Park PUMA, IL","79500US1703526",44747.0,162069.0,44747.0,2265.0,162069.0,2786.0
2015,"Northwest New Mexico--Navajo Nation PUMA","79500US3500100",44740.0,126159.0,44740.0,2004.0,126159.0,1309.0
2015,"Philadelphia City (North) PUMA, PA","79500US4203204",44701.0,172576.0,44701.0,2815.0,172576.0,3254.0
2013,"Brighton Park, New City, Bridgeport & McKinley Park PUMA, IL","79500US1703526",44601.0,161874.0,44601.0,2434.0,161874.0,3202.0
2015,"Springfield City PUMA, MA","79500US2501900",44599.0,148556.0,44599.0,2125.0,148556.0,423.0
2014,"KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest) PUMA","79500US2101701",44595.0,120938.0,44595.0,2277.0,120938.0,2126.0
2014,"Northwest New Mexico--Navajo Nation PUMA","79500US3500100",44561.0,126631.0,44561.0,1867.0,126631.0,1169.0
2014,"Springfield City PUMA, MA","79500US2501900",44527.0,148051.0,44527.0,2115.0,148051.0,530.0
2014,"San Diego City (Central/Mid-City) PUMA, CA","79500US0607317",44502.0,163437.0,44502.0,2676.0,163437.0,2634.0
2014,"Brighton Park, New City, Bridgeport & McKinley Park PUMA, IL","79500US1703526",44477.0,161159.0,44477.0,2740.0,161159.0,3327.0
2013,"Northwest Louisiana PUMA, LA","79500US2200300",44416.0,169618.0,44416.0,1722.0,169618.0,637.0
2013,"South Delta Region PUMA","79500US2800800",44381.0,121455.0,44381.0,1606.0,121455.0,616.0
2014,"Florence City PUMA, SC","79500US4500900",44364.0,201448.0,44364.0,2296.0,201448.0,475.0
2014,"Buffalo City (East) PUMA, NY","79500US3601205",44342.0,139288.0,44342.0,2114.0,139288.0,1911.0
2015,"Dallas City (East Central)--South of I-30 & East of I-35E PUMA","79500US4802314",44342.0,117642.0,44342.0,2611.0,117642.0,2516.0
2014,"Toa Alta & Vega Alta Municipios PUMA","79500US7200503",44339.0,113466.0,44339.0,2258.0,113466.0,347.0
2013,"Philadelphia City (Central) PUMA","79500US4203207",44227.0,102925.0,44227.0,2515.0,102925.0,2915.0
2015,"Victorville & Adelanto Cities PUMA, CA","79500US0607102",44193.0,157436.0,44193.0,3646.0,157436.0,1525.0
2013,"Buffalo City (East) PUMA, NY","79500US3601205",44112.0,138554.0,44112.0,2242.0,138554.0,2028.0
2014,"Milwaukee City (Central) PUMA","79500US5541003",44109.0,98572.0,44109.0,1907.0,98572.0,1883.0
2015,"Milwaukee City (Central) PUMA","79500US5541003",44075.0,98570.0,44075.0,1690.0,98570.0,1685.0
2014,"Selma, Kerman & Coalinga Cities PUMA, CA","79500US0601901",44009.0,141381.0,44009.0,1964.0,141381.0,1469.0
2015,"Pittsburgh City (North) PUMA, PA","79500US4201701",43891.0,171455.0,43891.0,1655.0,171455.0,1619.0
2013,"St. Louis City (North) PUMA, MO","79500US2901901",43888.0,126440.0,43888.0,2080.0,126440.0,1707.0
2015,"LA City (East Central/Hollywood) PUMA, CA","79500US0603732",43865.0,178552.0,43865.0,1967.0,178552.0,2262.0
2014,"Walton, Washington, Holmes & Bay Counties PUMA, FL","79500US1200500",43850.0,264927.0,43850.0,2412.0,264927.0,812.0
2013,"Bedford-Stuyvesant PUMA, NY","79500US3604003",43803.0,134841.0,43803.0,2464.0,134841.0,3261.0
2015,"Sunset Park & Windsor Terrace PUMA, NY","79500US3604012",43792.0,149946.0,43792.0,2453.0,149946.0,2453.0
2013,"Middle Rio Grande Development Council PUMA, TX","79500US4806200",43789.0,163767.0,43789.0,2598.0,163767.0,505.0
2014,"South Delta Region PUMA","79500US2800800",43775.0,120280.0,43775.0,1821.0,120280.0,760.0
2013,"KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest) PUMA","79500US2101701",43765.0,121663.0,43765.0,1952.0,121663.0,2301.0
2014,"Montgomery City & Pike Road Town (North) PUMA, AL","79500US0102000",43697.0,189179.0,43697.0,1826.0,189179.0,1282.0
2014,"Victorville & Adelanto Cities PUMA, CA","79500US0607102",43557.0,156319.0,43557.0,4015.0,156319.0,1509.0
2013,"NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA","79500US3604007",43447.0,118626.0,43447.0,2074.0,118626.0,2591.0
2014,"Pittsburgh City (North) PUMA, PA","79500US4201701",43447.0,171075.0,43447.0,1702.0,171075.0,1913.0
2013,"Springfield City PUMA, MA","79500US2501900",43397.0,147413.0,43397.0,2110.0,147413.0,583.0
2014,"Bedford-Stuyvesant PUMA, NY","79500US3604003",43387.0,136713.0,43387.0,2512.0,136713.0,3067.0
2015,"Merced & Atwater Cities PUMA, CA","79500US0604702",43305.0,152988.0,43305.0,2368.0,152988.0,1272.0
2015,"Champaign & Urbana Cities PUMA, IL","79500US1702100",43284.0,189737.0,43284.0,1651.0,189737.0,1083.0
2015,"South Delta Region PUMA","79500US2800800",43243.0,119358.0,43243.0,1552.0,119358.0,564.0
2013,"Gainesville City (Central) PUMA, FL","79500US1200101",43237.0,129292.0,43237.0,1764.0,129292.0,1604.0
2013,"Tampa City (Central) PUMA, FL","79500US1205701",43215.0,141802.0,43215.0,2254.0,141802.0,2232.0
2015,"San Diego City (Central/Mid-City) PUMA, CA","79500US0607317",43167.0,165311.0,43167.0,2452.0,165311.0,2599.0
2014,"Dallas City (East Central)--South of I-30 & East of I-35E PUMA","79500US4802314",43166.0,115369.0,43166.0,2527.0,115369.0,2657.0
2013,"Pittsburgh City (North) PUMA, PA","79500US4201701",43132.0,172093.0,43132.0,1731.0,172093.0,1808.0
2013,"Walton, Washington, Holmes & Bay Counties PUMA, FL","79500US1200500",43094.0,261734.0,43094.0,2373.0,261734.0,752.0
2013,"LA City (East Central/Hollywood) PUMA, CA","79500US0603732",43077.0,177065.0,43077.0,1971.0,177065.0,2419.0
2014,"Philadelphia City (Central) PUMA","79500US4203207",42871.0,101140.0,42871.0,2144.0,101140.0,2492.0
2013,"Northwest New Mexico--Navajo Nation PUMA","79500US3500100",42823.0,126668.0,42823.0,2143.0,126668.0,1748.0
2014,"Cameron County (East)--Brownsville City (North) PUMA","79500US4806701",42814.0,123383.0,42814.0,2807.0,123383.0,2794.0
2014,"Cincinnati City (Central) PUMA","79500US3905504",42767.0,110292.0,42767.0,1669.0,110292.0,1932.0
2015,"Greenville City PUMA, NC","79500US3704200",42743.0,167669.0,42743.0,2286.0,167669.0,449.0
2015,"Toa Alta & Vega Alta Municipios PUMA","79500US7200503",42715.0,113007.0,42715.0,2142.0,113007.0,496.0
2015,"Norfolk City (Northeast) PUMA, VA","79500US5151154",42699.0,205253.0,42699.0,2214.0,205253.0,2335.0
2015,"Lake Havasu City PUMA, AZ","79500US0400600",42698.0,215937.0,42698.0,2626.0,215937.0,1076.0
2013,"Florence City PUMA, SC","79500US4500900",42694.0,201194.0,42694.0,2072.0,201194.0,565.0
2015,"Florence City PUMA, SC","79500US4500900",42680.0,201545.0,42680.0,1907.0,201545.0,581.0
2013,"Stockton City (South) PUMA, CA","79500US0607702",42663.0,147644.0,42663.0,2113.0,147644.0,2114.0
2014,"Champaign & Urbana Cities PUMA, IL","79500US1702100",42662.0,187957.0,42662.0,1871.0,187957.0,1475.0
2015,"Chinatown & Lower East Side PUMA, NY","79500US3603809",42598.0,156962.0,42598.0,3167.0,156962.0,2961.0
2013,"Montgomery City & Pike Road Town (North) PUMA, AL","79500US0102000",42567.0,189661.0,42567.0,2318.0,189661.0,1253.0
2015,"KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest) PUMA","79500US2101701",42562.0,121913.0,42562.0,2000.0,121913.0,1961.0
2014,"Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA, CA","79500US0606708",42550.0,135910.0,42550.0,2330.0,135910.0,2082.0
2014,"Lake Havasu City PUMA, AZ","79500US0400600",42542.0,215252.0,42542.0,2781.0,215252.0,1477.0
2014,"Knoxville City PUMA, TN","79500US4701603",42511.0,167598.0,42511.0,1824.0,167598.0,1741.0
2015,"St. Louis City (North) PUMA, MO","79500US2901901",42488.0,122652.0,42488.0,1852.0,122652.0,1795.0
2014,"Detroit City (North Central) PUMA, MI","79500US2603209",42475.0,130485.0,42475.0,2446.0,130485.0,2742.0
2015,"Selma, Kerman & Coalinga Cities PUMA, CA","79500US0601901",42403.0,140773.0,42403.0,2409.0,140773.0,1803.0
2013,"Cameron County (East)--Brownsville City (North) PUMA","79500US4806701",42401.0,120948.0,42401.0,2958.0,120948.0,2801.0
2014,"Sunset Park & Windsor Terrace PUMA, NY","79500US3604012",42375.0,148216.0,42375.0,2213.0,148216.0,3134.0
2015,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA","79500US4806803",42334.0,128429.0,42334.0,3107.0,128429.0,1000.0
2015,"Paterson City PUMA, NJ","79500US3400400",42288.0,145394.0,42288.0,2213.0,145394.0,267.0
2014,"Washington County PUMA, AR","79500US0500200",42261.0,204547.0,42261.0,2942.0,204547.0,610.0
2013,"LENOWISCO & Cumberland Plateau Planning District Commissions PUMA, VA","79500US5151010",42193.0,198690.0,42193.0,2157.0,198690.0,821.0
2015,"LENOWISCO & Cumberland Plateau Planning District Commissions PUMA, VA","79500US5151010",42157.0,194774.0,42157.0,2056.0,194774.0,867.0
2014,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA","79500US4806803",42124.0,125858.0,42124.0,3349.0,125858.0,1089.0
2013,"Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA, CA","79500US0606708",42109.0,134285.0,42109.0,2566.0,134285.0,2454.0
2015,"Detroit City (North Central) PUMA, MI","79500US2603209",42098.0,128698.0,42098.0,2259.0,128698.0,2301.0
2013,"Rockford City PUMA, IL","79500US1702801",42095.0,198687.0,42095.0,1805.0,198687.0,413.0
2015,"Tulare & Porterville Cities PUMA, CA","79500US0610702",42081.0,150449.0,42081.0,2252.0,150449.0,1381.0
2013,"Greenpoint & Williamsburg PUMA, NY","79500US3604001",42037.0,146413.0,42037.0,2008.0,146413.0,2296.0
2014,"Middle Rio Grande Development Council PUMA, TX","79500US4806200",42012.0,165573.0,42012.0,2451.0,165573.0,547.0
2014,"Austin City (Southeast) PUMA","79500US4805304",41979.0,131496.0,41979.0,2703.0,131496.0,2791.0
2013,"Paterson City PUMA, NJ","79500US3400400",41975.0,144392.0,41975.0,2604.0,144392.0,231.0
2015,"Philadelphia City (Central) PUMA","79500US4203207",41911.0,102143.0,41911.0,2166.0,102143.0,2634.0
2014,"Fresno County (Central)--Fresno City (Southeast) PUMA","79500US0601905",41908.0,108052.0,41908.0,2080.0,108052.0,2189.0
2015,"Philadelphia City (West) PUMA","79500US4203208",41902.0,121321.0,41902.0,2687.0,121321.0,2707.0
2015,"Washington County PUMA, AR","79500US0500200",41846.0,208522.0,41846.0,2653.0,208522.0,503.0
2013,"Cincinnati City (Central) PUMA","79500US3905504",41806.0,109403.0,41806.0,1781.0,109403.0,1996.0
2014,"LENOWISCO & Cumberland Plateau Planning District Commissions PUMA, VA","79500US5151010",41773.0,196866.0,41773.0,2285.0,196866.0,967.0
2015,"Cameron County (East)--Brownsville City (North) PUMA","79500US4806701",41748.0,125214.0,41748.0,2418.0,125214.0,2519.0
2013,"Gwinnett County (Southwest)--Lilburn City PUMA, GA","79500US1304006",41739.0,197767.0,41739.0,3360.0,197767.0,3598.0
2014,"Philadelphia City (West) PUMA","79500US4203208",41720.0,119161.0,41720.0,2686.0,119161.0,2830.0
2015,"Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA, CA","79500US0606708",41712.0,137773.0,41712.0,2444.0,137773.0,2353.0
2014,"Rockford City PUMA, IL","79500US1702801",41683.0,197270.0,41683.0,1996.0,197270.0,448.0
2015,"Cincinnati City (Central) PUMA","79500US3905504",41675.0,110728.0,41675.0,1891.0,110728.0,1884.0
2015,"Las Vegas City (Southeast) PUMA","79500US3200405",41648.0,123016.0,41648.0,2161.0,123016.0,2468.0
2014,"Sumter City PUMA, SC","79500US4500800",41624.0,186429.0,41624.0,1938.0,186429.0,622.0
2013,"Sumter City PUMA, SC","79500US4500800",41606.0,186844.0,41606.0,2197.0,186844.0,543.0
2013,"Detroit City (North Central) PUMA, MI","79500US2603209",41590.0,132580.0,41590.0,2735.0,132580.0,2646.0
2013,"Lake Havasu City PUMA, AZ","79500US0400600",41565.0,214617.0,41565.0,2772.0,214617.0,1277.0
2013,"Washington County PUMA, AR","79500US0500200",41531.0,200254.0,41531.0,2651.0,200254.0,670.0
2014,"Merced & Atwater Cities PUMA, CA","79500US0604702",41525.0,151587.0,41525.0,2464.0,151587.0,1278.0
2014,"Norfolk City (Northeast) PUMA, VA","79500US5151154",41512.0,205979.0,41512.0,2112.0,205979.0,2046.0
2015,"LA City (South/San Pedro) PUMA, CA","79500US0603767",41505.0,184070.0,41505.0,2410.0,184070.0,2935.0
2015,"Boston City--Mattapan & Roxbury PUMA","79500US2503304",41485.0,128116.0,41485.0,2379.0,128116.0,2455.0
2013,"Chinatown & Lower East Side PUMA, NY","79500US3603809",41448.0,159213.0,41448.0,2496.0,159213.0,3033.0
2015,"Newark City (North & East) PUMA, NJ","79500US3401301",41425.0,152024.0,41425.0,2072.0,152024.0,2144.0
2013,"Bushwick PUMA, NY","79500US3604002",41424.0,136892.0,41424.0,2531.0,136892.0,2880.0
2015,"Delano, Wasco & Shafter Cities PUMA, CA","79500US0602901",41399.0,173124.0,41399.0,2188.0,173124.0,2390.0
2013,"Sunset Park & Windsor Terrace PUMA, NY","79500US3604012",41399.0,147800.0,41399.0,2186.0,147800.0,2746.0
2013,"Champaign & Urbana Cities PUMA, IL","79500US1702100",41384.0,185847.0,41384.0,1836.0,185847.0,924.0
2013,"Las Vegas City (Southeast) PUMA","79500US3200405",41379.0,124027.0,41379.0,2131.0,124027.0,2615.0
2014,"Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA, CA","79500US0603741",41337.0,144287.0,41337.0,2234.0,144287.0,305.0
2013,"Dallas City (East Central)--South of I-30 & East of I-35E PUMA","79500US4802314",41324.0,114320.0,41324.0,2884.0,114320.0,2629.0
2014,"Newark City (North & East) PUMA, NJ","79500US3401301",41291.0,149433.0,41291.0,2115.0,149433.0,2037.0
2013,"Genesee County (Central)--Flint City Area PUMA","79500US2601703",41286.0,99395.0,41286.0,1762.0,99395.0,449.0
2013,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA","79500US4806803",41260.0,122793.0,41260.0,3335.0,122793.0,1150.0
2014,"Linn & Benton Counties PUMA, OR","79500US4100600",41181.0,198081.0,41181.0,2102.0,198081.0,522.0
2015,"Gwinnett County (Southwest)--Lilburn City PUMA, GA","79500US1304006",41172.0,203459.0,41172.0,3416.0,203459.0,3205.0
2014,"Gwinnett County (Southwest)--Lilburn City PUMA, GA","79500US1304006",41147.0,200319.0,41147.0,3162.0,200319.0,3192.0
2015,"Sumter City PUMA, SC","79500US4500800",41118.0,185798.0,41118.0,2252.0,185798.0,555.0
2014,"Paterson City PUMA, NJ","79500US3400400",41115.0,144799.0,41115.0,2159.0,144799.0,225.0
2013,"Selma, Kerman & Coalinga Cities PUMA, CA","79500US0601901",41096.0,140379.0,41096.0,2579.0,140379.0,1611.0
2015,"LA City (Mount Washington, Highland Park & Glassell Park) PUMA, CA","79500US0603735",41057.0,193139.0,41057.0,2487.0,193139.0,2479.0
2013,"San Diego City (Central/Mid-City) PUMA, CA","79500US0607317",41002.0,160475.0,41002.0,2779.0,160475.0,2584.0
2014,"Socorro & Horizon Cities PUMA, TX","79500US4803301",40991.0,142799.0,40991.0,2758.0,142799.0,2389.0
2014,"Northeast Louisiana PUMA, LA","79500US2200500",40956.0,144838.0,40956.0,1703.0,144838.0,1016.0
2015,"Northeast Louisiana PUMA, LA","79500US2200500",40929.0,143267.0,40929.0,1515.0,143267.0,1045.0
2015,"St. Louis City (South) PUMA, MO","79500US2901902",40922.0,185391.0,40922.0,2165.0,185391.0,1829.0
2013,"St. Louis City (South) PUMA, MO","79500US2901902",40902.0,182781.0,40902.0,2284.0,182781.0,1881.0
2014,"Genesee County (Central)--Flint City Area PUMA","79500US2601703",40892.0,98308.0,40892.0,1815.0,98308.0,404.0
2014,"Boston City--Mattapan & Roxbury PUMA","79500US2503304",40850.0,126243.0,40850.0,1795.0,126243.0,2285.0
2015,"Austin City (Southeast) PUMA","79500US4805304",40742.0,134728.0,40742.0,2564.0,134728.0,2622.0
2015,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA","79500US3603706",40703.0,126814.0,40703.0,2530.0,126814.0,2488.0
2014,"Las Vegas City (Southeast) PUMA","79500US3200405",40693.0,124640.0,40693.0,2293.0,124640.0,2670.0
2015,"Compton City & West Rancho Dominguez PUMA, CA","79500US0603757",40620.0,158117.0,40620.0,2714.0,158117.0,1932.0
2015,"Bibb County--Macon City PUMA, GA","79500US1301400",40611.0,148255.0,40611.0,1998.0,148255.0,775.0
2014,"St. Louis City (South) PUMA, MO","79500US2901902",40601.0,184059.0,40601.0,2287.0,184059.0,2041.0
2013,"Victorville & Adelanto Cities PUMA, CA","79500US0607102",40584.0,154625.0,40584.0,2963.0,154625.0,1261.0
2014,"Clayton County (North)--Forest Park City PUMA, GA","79500US1305002",40576.0,152304.0,40576.0,2590.0,152304.0,2169.0
2014,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA","79500US0603742",40576.0,131202.0,40576.0,2140.0,131202.0,1664.0
2015,"Northeast Georgia Regional Commission (Central)--Clarke County--Athens City PUMA","79500US1303600",40559.0,110728.0,40559.0,1524.0,110728.0,586.0
2014,"Regional Planning Commission 7--New Orleans City (Central) PUMA","79500US2202401",40555.0,108606.0,40555.0,1553.0,108606.0,2013.0
2014,"Tulare & Porterville Cities PUMA, CA","79500US0610702",40526.0,149753.0,40526.0,2172.0,149753.0,1690.0
2014,"Hartford Town PUMA","79500US0900302",40519.0,117804.0,40519.0,2023.0,117804.0,671.0
2015,"Yuma City PUMA, AZ","79500US0400700",40508.0,195718.0,40508.0,2295.0,195718.0,1329.0
2014,"Delano, Wasco & Shafter Cities PUMA, CA","79500US0602901",40499.0,171214.0,40499.0,2285.0,171214.0,2376.0
