year,geo_name,geo,income_inequality
2016,"Lebanon County, PA",05000US42075,3.731
2017,Washington County,05000US19183,3.73
2017,Liberty County,05000US13179,3.73
2017,Glascock County,05000US13125,3.73
2017,"Lebanon County, PA",05000US42075,3.73
2015,Shawano County,05000US55115,3.73
2016,Tuscola County,05000US26157,3.729
2017,Kewaunee County,05000US55061,3.729
2016,"Weber County, UT",05000US49057,3.729
2016,Fisher County,05000US48151,3.729
2015,Ohio County,05000US18115,3.729
2016,Jefferson County,05000US20087,3.728
2015,Jerauld County,05000US46073,3.728
2015,"Pinal County, AZ",05000US04021,3.728
2015,Shelby County,05000US39149,3.728
2015,"Fond du Lac County, WI",05000US55039,3.727
2015,Barry County,05000US29009,3.727
2017,Pulaski County,05000US29169,3.727
2016,Door County,05000US55029,3.726
2015,Monroe County,05000US55081,3.726
2015,Lapeer County,05000US26087,3.726
2016,Lafayette County,05000US29107,3.725
2015,Grand Isle County,05000US50013,3.725
2017,Valley County,05000US16085,3.725
2016,Presque Isle County,05000US26141,3.725
2015,Hardy County,05000US54031,3.724
2016,Colonial Heights city,05000US51570,3.723
2016,Jefferson County,05000US41031,3.723
2017,Madison County,05000US30057,3.723
2016,Audrain County,05000US29007,3.723
2016,Lawrence County,05000US17101,3.723
2017,"DeSoto County, MS",05000US28033,3.723
2017,Oldham County,05000US21185,3.722
2017,Oliver County,05000US38065,3.722
2017,Haines Borough,05000US02100,3.722
2015,Moultrie County,05000US17139,3.722
2015,Grant County,05000US54023,3.721
2015,Cass County,05000US19029,3.721
2015,Lafayette County,05000US29107,3.721
2017,Pawnee County,05000US20145,3.72
2015,Grant County,05000US46051,3.72
2015,Washington County,05000US18175,3.719
2016,Kingsbury County,05000US46077,3.719
2016,Clayton County,05000US19043,3.719
2015,Harding County,05000US35021,3.718
2015,Noble County,05000US18113,3.718
2016,"DeSoto County, MS",05000US28033,3.718
2017,Perkins County,05000US31135,3.718
2017,"Weber County, UT",05000US49057,3.717
2015,Juniata County,05000US42067,3.717
2016,Snyder County,05000US42109,3.717
2015,Warren County,05000US29219,3.717
2016,Guthrie County,05000US19077,3.717
2016,"Spotsylvania County, VA",05000US51177,3.716
2015,Love County,05000US40085,3.716
2017,Worth County,05000US29227,3.715
2016,Sheridan County,05000US31161,3.715
2015,Oldham County,05000US21185,3.715
2015,"Boone County, KY",05000US21015,3.714
2016,Adams County,05000US18001,3.714
2016,"Clay County, MO",05000US29047,3.713
2017,Queen Anne's County,05000US24035,3.713
2015,Starke County,05000US18149,3.713
2017,Union County,05000US18161,3.712
2016,Hot Springs County,05000US56017,3.711
2015,Lincoln County,05000US23015,3.711
2015,Union County,05000US46127,3.71
2015,"DeSoto County, MS",05000US28033,3.71
2015,Borden County,05000US48033,3.71
2015,Allamakee County,05000US19005,3.71
2016,Manassas city,05000US51683,3.709
2016,Madison County,05000US29123,3.709
2015,Idaho County,05000US16049,3.708
2015,Fremont County,05000US16043,3.708
2015,Morton County,05000US38059,3.708
2015,Greenlee County,05000US04011,3.707
2015,"Minnehaha County, SD",05000US46099,3.707
2015,Snyder County,05000US42109,3.707
2017,Sherman County,05000US20181,3.707
2016,Washington County,05000US18175,3.707
2016,"Ottawa County, MI",05000US26139,3.706
2017,"Cass County, MO",05000US29037,3.706
2015,Fountain County,05000US18045,3.706
2015,Florence County,05000US55037,3.706
2017,Teton County,05000US16081,3.705
2016,Morrow County,05000US39117,3.705
2015,Jones County,05000US19105,3.705
2016,Petroleum County,05000US30069,3.705
2016,York County,05000US31185,3.704
2015,Clayton County,05000US19043,3.704
2015,Yellow Medicine County,05000US27173,3.704
2016,Colfax County,05000US31037,3.704
2017,Elbert County,05000US08039,3.704
2015,Barry County,05000US26015,3.703
2017,"Medina County, OH",05000US39103,3.703
2017,Logan County,05000US20109,3.703
2016,Camas County,05000US16025,3.703
2016,Summit County,05000US08117,3.703
2016,King George County,05000US51099,3.703
2015,Hood River County,05000US41027,3.701
2015,Jay County,05000US18075,3.701
2015,Dearborn County,05000US18029,3.701
2015,Rush County,05000US20165,3.701
2016,Bullitt County,05000US21029,3.701
2015,Sibley County,05000US27143,3.7
2017,Harlan County,05000US31083,3.7
2015,Harper County,05000US40059,3.699
2016,"Kootenai County, ID",05000US16055,3.699
2015,Hall County,05000US31079,3.699
2017,Rock County,05000US31149,3.699
2017,"Tazewell County, IL",05000US17179,3.699
2016,Benton County,05000US19011,3.698
2016,Elko County,05000US32007,3.698
2017,Woodford County,05000US17203,3.698
2015,Lincoln County,05000US29113,3.698
2015,Jackson County,05000US18071,3.697
2016,Chaffee County,05000US08015,3.697
2016,Wabasha County,05000US27157,3.697
2016,Lapeer County,05000US26087,3.696
2015,Keokuk County,05000US19107,3.696
2015,Dinwiddie County,05000US51053,3.696
2016,Taylor County,05000US12123,3.695
2017,Cheatham County,05000US47021,3.695
2015,Lyon County,05000US32019,3.695
2016,Borden County,05000US48033,3.695
2017,Red Lake County,05000US27125,3.694
2016,Daviess County,05000US18027,3.693
2016,Powhatan County,05000US51145,3.693
2017,Moultrie County,05000US17139,3.693
2017,Mercer County,05000US17131,3.692
2015,Ripley County,05000US29181,3.692
2017,Wasatch County,05000US49051,3.692
2015,"Kootenai County, ID",05000US16055,3.692
2015,Newton County,05000US18111,3.692
2017,Huntington County,05000US18069,3.692
2017,Benton County,05000US18007,3.692
2017,Seward County,05000US20175,3.691
2016,Grant County,05000US27051,3.691
2016,"Boone County, KY",05000US21015,3.691
2016,Lyon County,05000US32019,3.69
2015,Garden County,05000US31069,3.69
2015,Cameron County,05000US42023,3.69
2015,Camden County,05000US37029,3.689
2017,Parmer County,05000US48369,3.689
2017,Juniata County,05000US42067,3.689
2015,Green Lake County,05000US55047,3.689
2016,Ripley County,05000US29181,3.688
2016,Le Sueur County,05000US27079,3.688
2016,Augusta County,05000US51015,3.687
2015,Christian County,05000US29043,3.687
2017,Lincoln County,05000US56023,3.687
2017,Deuel County,05000US31049,3.686
2017,Franklin County,05000US18047,3.686
2017,"Washington County, MN",05000US27163,3.685
2015,Piatt County,05000US17147,3.685
2017,"Washington County, UT",05000US49053,3.685
2016,Perkins County,05000US31135,3.684
2016,Kingman County,05000US20095,3.684
2015,Owen County,05000US18119,3.684
2017,Wabasha County,05000US27157,3.684
2017,Starke County,05000US18149,3.684
2016,Wyandot County,05000US39175,3.683
2017,Winneshiek County,05000US19191,3.683
2015,"Hamilton County, IN",05000US18057,3.683
2016,York County,05000US51199,3.683
2015,Adams County,05000US38001,3.683
2015,Pulaski County,05000US29169,3.683
2017,Manistee County,05000US26101,3.682
2017,Merrick County,05000US31121,3.682
2017,Clay County,05000US20027,3.682
2017,Jefferson County,05000US30043,3.682
2017,Lapeer County,05000US26087,3.682
2016,Dinwiddie County,05000US51053,3.682
2015,"Saline County, AR",05000US05125,3.681
2016,Meeker County,05000US27093,3.681
2015,Sully County,05000US46119,3.681
2016,Comanche County,05000US20033,3.68
2015,"Spotsylvania County, VA",05000US51177,3.679
2017,Morris County,05000US20127,3.679
2015,Rio Blanco County,05000US08103,3.678
2016,Real County,05000US48385,3.678
2015,"Washington County, UT",05000US49053,3.678
2017,Henry County,05000US39069,3.678
2017,Boone County,05000US17007,3.677
2016,Howard County,05000US31093,3.677
2017,Franklin County,05000US20059,3.677
2017,Oneida County,05000US16071,3.677
2016,Winneshiek County,05000US19191,3.677
2017,Kosciusko County,05000US18085,3.677
2017,"Virginia Beach city, VA",05000US51810,3.675
2016,Van Buren County,05000US47175,3.674
2017,Ward County,05000US38101,3.673
2017,Dodge County,05000US31053,3.673
2015,Adams County,05000US18001,3.673
2015,Pike County,05000US42103,3.673
2017,Lyon County,05000US19119,3.673
2016,Dallam County,05000US48111,3.672
2017,Ouray County,05000US08091,3.672
2016,Jefferson County,05000US55055,3.672
2016,Juniata County,05000US42067,3.672
2017,Dubois County,05000US18037,3.672
2016,Jackson County,05000US20085,3.671
2015,Carver County,05000US27019,3.671
2015,Garfield County,05000US49017,3.67
2017,Plymouth County,05000US19149,3.67
2015,York County,05000US51199,3.669
2016,"Chesterfield County, VA",05000US51041,3.668
2015,Big Horn County,05000US56003,3.668
2015,Marshall County,05000US27089,3.668
2015,Chaffee County,05000US08015,3.668
2015,"Prince George's County, MD",05000US24033,3.668
2016,Los Alamos County,05000US35028,3.667
2017,Effingham County,05000US13103,3.667
2015,Hyde County,05000US46069,3.667
2016,Grant County,05000US40053,3.667
2017,Yakutat City and Borough,05000US02282,3.667
2017,Converse County,05000US56009,3.666
2015,Scott County,05000US18143,3.666
2016,"Medina County, OH",05000US39103,3.665
2016,Dubois County,05000US18037,3.665
2017,Monroe County,05000US17133,3.665
2015,Cass County,05000US17017,3.664
2017,Colusa County,05000US06011,3.664
2016,Lake of the Woods County,05000US27077,3.664
2016,Castro County,05000US48069,3.664
2016,Sibley County,05000US27143,3.662
2015,Warren County,05000US18171,3.662
2016,Pawnee County,05000US20145,3.662
2016,Lyon County,05000US19119,3.662
2015,Botetourt County,05000US51023,3.662
2015,"Columbia County, GA",05000US13073,3.662
2016,"Saline County, AR",05000US05125,3.661
2015,Door County,05000US55029,3.661
2017,Bullitt County,05000US21029,3.66
2015,Dixon County,05000US31051,3.66
2015,Hamilton County,05000US31081,3.66
2015,Osceola County,05000US19143,3.66
2016,Dearborn County,05000US18029,3.66
2017,King George County,05000US51099,3.659
2015,Stanton County,05000US20187,3.659
2017,Pickett County,05000US47137,3.659
2015,"Medina County, OH",05000US39103,3.659
2016,Steele County,05000US38091,3.657
2016,Fremont County,05000US16043,3.657
2017,Klickitat County,05000US53039,3.656
2016,"Jefferson County, MO",05000US29099,3.656
2017,Aleutians East Borough,05000US02013,3.656
2017,Sterling County,05000US48431,3.655
2015,Jackson County,05000US20085,3.655
2017,Carroll County,05000US18015,3.655
2016,Montgomery County,05000US18107,3.654
2017,Gove County,05000US20063,3.654
2016,Lincoln County,05000US56023,3.653
2016,Kearny County,05000US20093,3.653
2015,Loup County,05000US31115,3.652
2016,Lafayette County,05000US55065,3.652
2015,Turner County,05000US46125,3.652
2017,Meade County,05000US46093,3.651
2015,Kingsbury County,05000US46077,3.651
2015,Carroll County,05000US39019,3.651
2017,Norton County,05000US20137,3.651
2016,McLeod County,05000US27085,3.65
2017,Sanpete County,05000US49039,3.649
2017,Howard County,05000US19089,3.649
2017,Dodge County,05000US55027,3.648
2017,Lafayette County,05000US55065,3.648
2017,"Clay County, MO",05000US29047,3.648
2017,Terry County,05000US48445,3.647
2015,Aleutians East Borough,05000US02013,3.646
2017,Eagle County,05000US08037,3.646
2015,Jackson County,05000US08057,3.646
2016,"Charles County, MD",05000US24017,3.646
2017,Harding County,05000US35021,3.646
2017,Fremont County,05000US16043,3.645
2017,Decatur County,05000US18031,3.645
2017,Poquoson city,05000US51735,3.644
2015,McPherson County,05000US20113,3.644
2016,Botetourt County,05000US51023,3.643
2015,Lake of the Woods County,05000US27077,3.643
2015,"Sussex County, NJ",05000US34037,3.642
2017,Grundy County,05000US19075,3.642
2016,Sherman County,05000US31163,3.642
2015,Fluvanna County,05000US51065,3.642
2017,Iowa County,05000US19095,3.641
2015,"Chesterfield County, VA",05000US51041,3.64
2017,Stone County,05000US29209,3.64
2016,Fulton County,05000US39051,3.64
2016,"Virginia Beach city, VA",05000US51810,3.639
2015,Broadwater County,05000US30007,3.639
2017,Wells County,05000US18179,3.639
2015,Gooding County,05000US16047,3.639
2015,Washington County,05000US19183,3.639
2015,Carroll County,05000US33003,3.638
2016,Phillips County,05000US20147,3.638
2016,Holt County,05000US29087,3.637
2016,Elmore County,05000US16039,3.637
2015,Meeker County,05000US27093,3.636
2015,Sublette County,05000US56035,3.636
2017,Fulton County,05000US39051,3.636
2015,Robertson County,05000US47147,3.635
2016,Powell County,05000US30077,3.635
2017,Spencer County,05000US18147,3.635
2015,Augusta County,05000US51015,3.635
2015,Adams County,05000US19003,3.635
2016,Cheatham County,05000US47021,3.634
2015,Coryell County,05000US48099,3.634
2016,Warren County,05000US18171,3.634
2017,Sheridan County,05000US20179,3.634
2017,McCook County,05000US46087,3.633
2017,Adams County,05000US55001,3.633
2017,Thomas County,05000US31171,3.633
2017,Hamilton County,05000US20075,3.631
2015,Dodge County,05000US27039,3.631
2015,Morrow County,05000US39117,3.631
2015,Elk County,05000US42047,3.631
2015,Park County,05000US56029,3.631
2015,Van Wert County,05000US39161,3.63
2016,"Columbia County, GA",05000US13073,3.63
2016,Dodge County,05000US31053,3.63
2016,Cheyenne County,05000US08017,3.629
2017,Franklin County,05000US16041,3.629
2016,Stanton County,05000US31167,3.629
2016,"Howard County, MD",05000US24027,3.628
2016,Union County,05000US18161,3.628
2016,Montmorency County,05000US26119,3.626
2016,"Cass County, MO",05000US29037,3.626
2016,Van Wert County,05000US39161,3.625
2017,Blackford County,05000US18009,3.624
2017,Morton County,05000US38059,3.624
2016,Murray County,05000US40099,3.624
2016,Kenedy County,05000US48261,3.624
2017,"Jefferson County, MO",05000US29099,3.624
2016,Idaho County,05000US16049,3.623
2015,Meade County,05000US46093,3.622
2017,Kearny County,05000US20093,3.621
2016,Shelby County,05000US18145,3.621
2015,Douglas County,05000US29067,3.62
2015,"Weber County, UT",05000US49057,3.62
2017,Dawson County,05000US31047,3.62
2016,Daniels County,05000US30019,3.619
2017,"Chesterfield County, VA",05000US51041,3.619
2016,"Henry County, GA",05000US13151,3.619
2016,Louisa County,05000US19115,3.618
2017,Spencer County,05000US21215,3.618
2016,"Washington County, MN",05000US27163,3.617
2015,Holt County,05000US29087,3.617
2016,Parmer County,05000US48369,3.617
2017,Love County,05000US40085,3.616
2015,Pike County,05000US13231,3.616
2017,Shelby County,05000US39149,3.615
2017,Jefferson County,05000US55055,3.615
2015,Dallas County,05000US29059,3.613
2016,Auglaize County,05000US39011,3.613
2015,Crawford County,05000US26039,3.613
2017,Grant County,05000US31075,3.612
2017,Marshall County,05000US19127,3.612
2016,Hettinger County,05000US38041,3.612
2016,Adams County,05000US38001,3.612
2017,Edwards County,05000US20047,3.611
2015,Missaukee County,05000US26113,3.611
2015,Buchanan County,05000US19019,3.611
2015,Marion County,05000US20115,3.61
2017,Sibley County,05000US27143,3.61
2015,Le Sueur County,05000US27079,3.61
2016,Franklin County,05000US16041,3.609
2017,Real County,05000US48385,3.609
2015,Parke County,05000US18121,3.609
2015,Presque Isle County,05000US26141,3.609
2016,Morton County,05000US20129,3.609
2015,Ward County,05000US38101,3.608
2015,"Clay County, MO",05000US29047,3.608
2017,Louisa County,05000US19115,3.608
2015,Kingman County,05000US20095,3.607
2017,Defiance County,05000US39039,3.607
2015,Warrick County,05000US18173,3.606
2015,Fallon County,05000US30025,3.606
2015,Roanoke County,05000US51161,3.606
2015,"Howard County, MD",05000US24027,3.606
2015,Mitchell County,05000US48335,3.606
2015,Bullitt County,05000US21029,3.606
2015,Twin Falls County,05000US16083,3.606
2015,Fulton County,05000US39051,3.605
2017,Steuben County,05000US18151,3.605
2017,Howard County,05000US31093,3.604
2017,Stanton County,05000US20187,3.603
2016,Clark County,05000US46025,3.603
2015,Gloucester County,05000US51073,3.602
2017,Dearborn County,05000US18029,3.602
2015,Benton County,05000US19011,3.602
2016,Iowa County,05000US19095,3.602
2017,Van Wert County,05000US39161,3.601
2016,Wasco County,05000US41065,3.601
2016,Gilliam County,05000US41021,3.6
2017,"Henry County, GA",05000US13151,3.6
2016,Logan County,05000US31113,3.6
2015,Clay County,05000US31035,3.599
2015,"Cass County, MO",05000US29037,3.599
2015,Union County,05000US35059,3.599
2015,Garfield County,05000US53023,3.598
2016,Wells County,05000US18179,3.598
2017,Finney County,05000US20055,3.598
2017,Douglas County,05000US53017,3.598
2016,Steuben County,05000US18151,3.598
2015,Klickitat County,05000US53039,3.597
2017,Crane County,05000US48103,3.597
2017,Prince George County,05000US51149,3.597
2015,Murray County,05000US40099,3.596
2017,Buena Vista city,05000US51530,3.596
2015,St. Croix County,05000US55109,3.596
2017,Franklin County,05000US31061,3.595
2015,Lewis and Clark County,05000US30049,3.595
2017,Barry County,05000US26015,3.594
2015,York County,05000US31185,3.594
2016,Parke County,05000US18121,3.594
2017,"Onslow County, NC",05000US37133,3.592
2015,Grant County,05000US31075,3.592
2015,Sheridan County,05000US38083,3.592
2017,Sitka City and Borough,05000US02220,3.592
2017,"Williamson County, TX",05000US48491,3.591
2016,"St. Charles County, MO",05000US29183,3.59
2016,Deuel County,05000US31049,3.59
2016,Meade County,05000US46093,3.59
2017,Dixon County,05000US31051,3.589
2015,Clinton County,05000US29049,3.589
2016,Love County,05000US40085,3.588
2016,McPherson County,05000US20113,3.588
2015,Jefferson County,05000US30043,3.587
